Page total likes,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Type_Link,Type_Photo,Type_Status,Type_Video
0.1940286905128599,-1.0451274727393989,-0.2945287330125799,0.9056077139706301,0.9150857135142011,-0.655554777357089,0.5612050449971449,0.17391174409180019,0.5977442946534,0.6811279392694396,0.48124714981967337,0.318936114376514,2.15900756824154,0.8562315207660149,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.313938178566432,-1.0451274727393989,-1.2126092881689103,-1.5733501106641647,2.289700721658544,-0.655554777357089,-0.3334291363832523,-0.22949562743836738,-0.22043882712358107,-0.1327878389094689,3.438920446245098,-0.10784007745100756,-0.10008785000711742,-0.0286858508353058,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9944202776882433,-1.0451274727393989,1.541632377300081,-0.0859754158832878,0.6859832121568106,1.52542553961938,0.894797451613564,0.3265819290523927,0.15030039993161348,0.21044174942245059,0.12990901355364498,0.1625174148172278,0.9564943257499011,-0.13096273298018207,-0.22019275302527208,-2.3253832818284836,-0.3247018785041956,8.258329128825032
-0.24168706844579518,1.3261125637709752,-0.6005555847313567,-0.5817669808102468,-0.6886317959875322,-0.655554777357089,-0.41814578509908207,-0.27364720001836,-0.2597043117624317,-0.23314736766149216,-0.29367611974736957,-0.19364722971917503,-0.536849735251722,-0.4155592746007073,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.24168706844579518,0.14049254551578816,-0.6005555847313567,-1.5733501106641647,-1.3759393000597036,-0.655554777357089,-0.1788294933959987,-0.17134092586339242,0.6023100486811733,0.743350847095694,0.6381122050257734,-0.045772527382114195,0.29490577938764895,1.4313536986241597,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
0.5589555432198423,1.3261125637709752,0.31752497042497374,1.401399278897589,0.4568807107994201,-0.655554777357089,-0.4189698770126602,-0.28248653426317977,-0.39119802776230367,-0.4288484487279375,-0.3906652390546112,-0.19278576884222337,-0.4749708376964061,-0.365161970355406,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.4366703412507125,1.3261125637709752,-0.6005555847313567,0.9056077139706301,-1.1468367987023131,-0.655554777357089,-0.4598448359261345,-0.2987671447855264,-0.46881584623445033,-0.45393833091594327,-0.45202570228980493,-0.2016122122536132,-0.5623747804932898,-0.45409838961182014,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.9167107357892292,1.3261125637709752,-1.5186361398876873,-1.5733501106641647,1.1441882148715916,-0.655554777357089,1.6905406033645878,7.142452759436189,3.257752591234143,2.737494683398396,2.5526576264529055,8.896883368539449,5.259140335762865,4.124644928439235,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.5446471472753553,-1.0451274727393989,0.011498118706196887,-0.0859754158832878,0.4568807107994201,1.52542553961938,3.3347687893356346,2.4794220787680956,-0.2533122561235491,-0.284330727325024,-0.2887276952929185,0.8425913490874504,1.9754335054941028,-0.3414455918870289,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.48204301786415166,-1.0451274727393989,-0.9065824364501336,-1.5733501106641647,-1.3759393000597036,-0.655554777357089,-0.13004325211217455,-0.19106030799883855,-0.35923774956789034,-0.3124313953755905,-0.3669128016732459,-0.06704072542619915,0.44702473587780045,-0.24213325705069974,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.8764213051034369,1.3261125637709752,-1.5186361398876873,-0.0859754158832878,-1.1468367987023131,-0.655554777357089,-0.20454116109963577,-0.1776998346823699,0.37128289487584276,0.4312327126769017,0.18236231277082668,-0.10375873001758089,-0.05574130675914104,-0.025721303526758662,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.313938178566432,-1.0451274727393989,-1.2126092881689103,-0.5817669808102468,0.4568807107994201,-0.655554777357089,-0.42729320533979914,-0.28438067731564115,-0.4660763938177863,-0.4047621618274519,-0.4238196828994336,-0.18071119425544208,-0.4370700129437751,-0.42445291652634876,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7622226242031469,0.14049254551578816,0.6235518221437505,0.9056077139706301,0.4568807107994201,1.52542553961938,-0.05257861223583212,-0.08521379028153243,1.5510737356524718,1.7318922053031232,0.7440084883510271,0.013781251603215331,0.45630657051109785,2.5119311925895915,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
-0.4490960535182934,1.3261125637709752,-0.9065824364501336,-0.0859754158832878,1.6023932175863724,1.52542553961938,-0.38238019604979206,-0.2622597923815386,-0.2195256763180264,-0.21708984306116844,-0.22786207450316986,-0.17462447887894764,-0.39762221575226125,-0.07463633411778645,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.8396274042312,0.14049254551578816,-0.9065824364501336,-1.5733501106641647,1.1441882148715916,1.52542553961938,0.729979068897942,0.26382716577858295,0.8735158379309093,0.510516740391,0.3253717795044636,0.35809727850416845,2.324017961722382,1.364651384181849,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.6288923446628342,-1.0451274727393989,-0.9065824364501336,0.4098161490436712,-0.6886317959875322,-0.655554777357089,-0.22283600158106984,-0.19281915511898126,-0.013153594262671804,0.057895265719375255,0.21353738683386864,-0.0956101574601858,0.04274927184973673,0.16400972422025817,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,-1.0451274727393989,1.235605525581304,-0.0859754158832878,-1.1468367987023131,-0.655554777357089,0.275409969368256,0.25348830161723124,-0.5902649033732209,-0.6325782920945446,-0.5623755676240645,-0.06729492699644718,-0.186202649104932,-0.6853330796784969,4.541475531146237,-2.3253832818284836,-0.3247018785041956,-0.12108986992412071
-1.9368554511321254,1.3261125637709752,-1.5186361398876873,1.401399278897589,-1.3759393000597036,1.52542553961938,5.7292502534281935,5.249640116975942,0.6726226607088827,0.777473086871382,0.5084634843191544,-0.13721448112411294,-0.1284490113866372,-0.08056542873488072,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.1940286905128599,-1.0451274727393989,-0.2945287330125799,-0.0859754158832878,3.2061107270881055,1.52542553961938,0.25002793843005017,-0.09227172808415639,-0.03689551520709313,0.0016939296182422387,-0.16798613860431152,-0.1832390876484641,-0.36565145201534804,-0.2777078247532654,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8374044590342673,-1.0451274727393989,0.9295786738625273,0.9056077139706301,0.22777820944202967,-0.655554777357089,-0.43619339800644275,-0.2712344225586771,-0.09898976998481045,0.0047047154808029365,0.5772465842360248,-0.15375170549969294,-0.376995916567156,0.1877261026886353,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,-1.0451274727393989,1.235605525581304,0.9056077139706301,-1.1468367987023131,-0.655554777357089,-0.40833909132750257,-0.2604783959393428,-0.4770342034844423,-0.5542978596679665,-0.5119016381886633,-0.21087644725820798,-0.6407547173966899,-0.5074602411656686,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.5597539106478162,0.14049254551578816,-1.2126092881689103,0.9056077139706301,-0.45952929463014175,-0.655554777357089,-0.36103621548811904,-0.2504439476257081,-0.7975501362341302,-0.7901427522352211,-0.6771790149673301,-0.1364095094849942,-0.2400888557260196,-0.8231845295259388,4.541475531146237,-2.3253832818284836,-0.3247018785041956,-0.12108986992412071
-0.8396274042312,-1.0451274727393989,-0.9065824364501336,-1.0775585457372057,1.1441882148715916,-0.655554777357089,-0.4597624267347767,-0.29700829766538367,-0.3583245987623357,-0.2943666802002263,-0.30852139311072285,-0.1930399704124714,-0.527052243138797,-0.30735329783873677,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7622226242031469,1.3261125637709752,0.6235518221437505,0.9056077139706301,-1.1468367987023131,1.52542553961938,0.32188875329406147,0.054828774329317514,0.756632534819912,0.12613974527075106,0.07547634455468283,0.05989059198431586,0.8523315148651195,1.0400334538959375,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.8396274042312,-1.0451274727393989,-0.9065824364501336,-0.5817669808102468,1.1441882148715916,1.52542553961938,-0.3745513228708,-0.26388334356936266,-0.25239910531799437,-0.22612220064885052,-0.1917385759856768,-0.16791638188629135,-0.34811909770800853,-0.19766504742249266,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.8396274042312,-1.0451274727393989,-0.9065824364501336,0.9056077139706301,1.1441882148715916,-0.655554777357089,-0.34282378419804277,-0.24667821084283847,-0.2359623908180104,-0.17493884098531867,-0.2768514766022358,-0.1543730871158548,-0.31692182019053683,-0.2065586893481341,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.1910616905870215,-1.0451274727393989,-1.2126092881689103,-0.0859754158832878,-0.23042679327275126,-0.655554777357089,1.447927944007192,12.153926839129989,0.6178336123756026,0.6239230078807864,0.5450818252820926,15.382158562563875,5.372584981280943,1.2831263331968028,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-2.2942515691314833,1.3261125637709752,-1.824662991606464,-1.0775585457372057,-0.23042679327275126,-0.655554777357089,-0.3894673865065638,-0.2697912659472779,0.07816148629279483,0.16527996148404012,-0.05813111571549699,-0.1855410240901546,-0.46723597550199164,-0.3118001188015575,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9944202776882433,0.14049254551578816,1.541632377300081,0.9056077139706301,0.6859832121568106,-0.655554777357089,-0.04994151811238217,-0.09130210723587259,0.9849202362085785,1.057476172089527,0.6207927194351945,-0.014067942648401893,0.34183061003376347,1.5840278850143374,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
-0.8396274042312,1.3261125637709752,-0.9065824364501336,0.9056077139706301,-1.1468367987023131,-0.655554777357089,-0.39169243467322473,-0.2716966836607659,-0.2870988359290717,-0.24519051111173495,-0.33524288516475886,-0.18271656219850985,-0.4463518475770725,-0.26436736186480325,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9315386428795767,-1.0451274727393989,1.235605525581304,-0.5817669808102468,0.6859832121568106,-0.655554777357089,-0.039063504853151104,-0.023236978618555046,-0.41950570273449833,-0.4017513759648912,-0.3951188210636172,0.11296223092832068,0.6532877277288534,-0.2969773822588218,-0.22019275302527208,-2.3253832818284836,-0.3247018785041956,8.258329128825032
0.1186585873140489,-1.0451274727393989,-0.2945287330125799,1.401399278897589,-0.9177342973449226,-0.655554777357089,-0.25415149429703804,-0.20086926309194214,-0.1245579925403411,-0.024399547857283804,-0.03833741789769258,-0.0683117332774393,0.13453630322345528,0.02171145340999555,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,0.14049254551578816,1.235605525581304,1.401399278897589,-1.1468367987023131,-0.655554777357089,-0.2375048376427602,-0.16313297263605978,1.2040764295416984,1.381637449958562,0.6742357035432665,-0.045264124241618145,0.08400187021994732,2.1517386946011143,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
0.9604064592588049,-1.0451274727393989,1.541632377300081,-1.0775585457372057,0.6859832121568106,-0.655554777357089,-0.4411379494879114,-0.2814943640928429,-0.5829596969287836,-0.5773805512809319,-0.5024996317252062,-0.1735229387412062,-0.4481566487557692,-0.5445170825225079,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.5384970472641285,1.3261125637709752,0.011498118706196887,-1.0775585457372057,1.1441882148715916,-0.655554777357089,-0.4746372857748616,-0.30704274597901837,-0.5665229824287996,-0.5633302172556486,-0.519819117315785,-0.20984551866775766,-0.5781023336219325,-0.5652689136823378,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8374044590342673,-1.0451274727393989,0.9295786738625273,0.9056077139706301,-0.45952929463014175,-0.655554777357089,-0.5616613918487101,-0.3464815102499107,-0.6961903968175622,-0.668707722445273,-0.6069113877141245,-0.24392265139045155,-0.7703136591531325,-0.6927444479498648,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.1186585873140489,-1.0451274727393989,-0.2945287330125799,0.4098161490436712,1.1441882148715916,1.52542553961938,2.033362839413082,0.7928793597886886,0.37036974407028805,0.37202059071320803,0.20067148325229575,0.19554949664001314,1.2617635536894596,0.1669742715288053,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.6504992638746945,-1.0451274727393989,-1.2126092881689103,1.401399278897589,0.4568807107994201,1.52542553961938,-0.2996413679265498,-0.22054354658328207,1.2524734222360958,1.4468711436473771,0.9132446046932547,-0.12408073332796486,-0.18001475934940042,-0.007934019675475832,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.5743307932479096,1.3261125637709752,0.31752497042497374,1.401399278897589,-1.1468367987023131,-0.655554777357089,-0.4902538275371668,-0.31654728522440495,-0.5747413396787916,-0.5452655020802845,-0.4634070785350424,-0.21473183774030308,-0.5962792597788066,-0.591949839459262,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.1186585873140489,-1.0451274727393989,-0.2945287330125799,0.9056077139706301,0.9150857135142011,1.52542553961938,1.5758270089945148,0.46550830222161355,0.6013968978756187,0.7664335387086594,0.672256333761486,-0.0006093817347146642,0.4449621059592899,0.3389180154245393,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,1.3261125637709752,1.235605525581304,-0.5817669808102468,0.4568807107994201,-0.655554777357089,-0.43182571086447874,-0.2744364262902189,-0.38937172615119436,-0.5412511209302036,-0.4891388856981882,-0.197686210224227,-0.5768131899228635,-0.3621974230468588,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.5496676370804385,-1.0451274727393989,0.31752497042497374,0.9056077139706301,-0.45952929463014175,-0.655554777357089,-0.3892201589324904,-0.2617073339912374,-0.409461043873397,-0.3826830655020068,-0.2768514766022358,-0.15393529552264984,-0.3233675386858822,-0.3355164972699346,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.21178867319834158,1.3261125637709752,0.011498118706196887,-0.5817669808102468,-0.9177342973449226,1.52542553961938,-0.5017087051359025,-0.3234135537895774,-0.23230978759579174,-0.14282379178467122,-0.29862454420182066,-0.2270606138973324,-0.6656351907887231,-0.4081479063293395,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.6617500719789201,0.14049254551578816,0.31752497042497374,0.9056077139706301,0.4568807107994201,-0.655554777357089,-0.37949587435226867,-0.26569856399463815,-0.24965965290133038,-0.3294925152634345,-0.3431603642918806,-0.1906533001140316,-0.4445470463983758,-0.2628850882105297,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.4366703412507125,1.3261125637709752,-0.6005555847313567,1.401399278897589,-1.3759393000597036,-0.655554777357089,-0.30936565250677145,-0.2280862948100479,-0.17934704087362108,-0.228129391223891,-0.17293456305876262,-0.1473684216245758,-0.24705023170099263,-0.11465772278317281,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.18821885202165947,1.3261125637709752,-0.6005555847313567,-0.0859754158832878,-0.9177342973449226,1.52542553961938,-0.4310016189509006,-0.2820693718051972,-0.2670095182068691,-0.25221567812437656,-0.30555233843805224,-0.19330829429217766,-0.5218956683425207,-0.31921148707292535,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.4005416277041165,-1.0451274727393989,-1.2126092881689103,1.401399278897589,2.289700721658544,-0.655554777357089,-0.5810275518177958,-0.35571545763065987,-0.7719819136785996,-0.7309306302715275,-0.3461294189645513,-0.25279146173021605,-0.8137578018117605,-0.8217022558716652,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9944202776882433,-1.0451274727393989,1.541632377300081,0.9056077139706301,-1.1468367987023131,1.52542553961938,0.16432237941792666,-0.04349754448327587,-0.41950570273449833,-0.4940821424167526,-0.4975512072707551,-0.09243263783208545,0.007684563235057731,-0.48670841000583864,4.541475531146237,-2.3253832818284836,-0.3247018785041956,-0.12108986992412071
0.9944202776882433,1.3261125637709752,1.541632377300081,-1.5733501106641647,-1.1468367987023131,-0.655554777357089,-0.48629818635199185,-0.3119472235255702,-0.6614906662064849,-0.6927940093457586,-0.6133443395049109,-0.21990060300201297,-0.6401101455471554,-0.664581248518667,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.33167934820191086,1.3261125637709752,-0.6005555847313567,-0.0859754158832878,-0.9177342973449226,-0.655554777357089,-0.3904562968028576,-0.26552944407923984,-0.2715752722346424,-0.2903522990501454,-0.24716092987552918,-0.17962377642715885,-0.434491725545637,-0.23620416243360548,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9604064592588049,0.14049254551578816,1.235605525581304,-1.5733501106641647,0.22777820944202967,-0.655554777357089,-0.525937007395099,-0.3285547992176869,-0.7929843822063569,-0.7961643239603425,-0.6781686998582204,-0.23033698969164032,-0.7039227586510749,-0.8454186343400424,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7887057079249606,0.14049254551578816,0.6235518221437505,-1.5733501106641647,-1.1468367987023131,1.52542553961938,-0.5124631046080969,-0.3199860568375045,-0.5756544904843462,-0.5723625748433308,-0.5213036446521203,-0.2210586323775873,-0.6684713069266751,-0.5489639034853285,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-0.7172529652322979,1.3261125637709752,-0.9065824364501336,-1.0775585457372057,1.1441882148715916,1.52542553961938,-0.28843371790188743,-0.22416271277280647,-0.12638429415145044,-0.14583457764723193,-0.09474945667843516,-0.14364013192760475,-0.21507946796407942,0.0335696426441841,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
1.028685120607936,1.3261125637709752,1.541632377300081,-1.5733501106641647,-1.1468367987023131,1.52542553961938,-0.11537441605048417,-0.14450723262018955,-0.4523791317344663,-0.595445266456296,-0.5450560820334857,-0.04506641190920301,0.33976798011525294,-0.3977719907494245,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.6129885647470499,1.3261125637709752,0.31752497042497374,-1.0775585457372057,-1.1468367987023131,-0.655554777357089,-0.45877351643848296,-0.30006373080358034,-0.5318232518177223,-0.5372367397801225,-0.4663761332077131,-0.2036881917439721,-0.5499990009822266,-0.5178361567455836,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7622226242031469,0.14049254551578816,0.6235518221437505,-1.5733501106641647,0.4568807107994201,-0.655554777357089,0.2787063370225684,0.10834959022237804,3.5280452296783245,3.9096939792220273,2.197360750623316,0.23770459037281103,1.4051163330259413,5.440903933434164,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
0.1186585873140489,1.3261125637709752,-0.2945287330125799,-1.0775585457372057,1.1441882148715916,-0.655554777357089,0.32848148860268633,-0.029832655319090205,0.048027509709490844,0.07595998089473945,-0.02844056898879037,-0.130591117988206,0.022122972664631434,-0.15023229048573847,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7423916894730684,0.14049254551578816,0.6235518221437505,1.401399278897589,0.4568807107994201,-0.655554777357089,-0.5228054581235022,-0.33066316082965286,-0.5902649033732209,-0.5803913371434926,-0.550994191378827,-0.23061943588080477,-0.6881952055224321,-0.612701670619092,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.7947302956910605,-1.0451274727393989,0.9295786738625273,-0.0859754158832878,0.4568807107994201,-0.655554777357089,-0.24228457074151324,-0.13693066041034402,-0.14921306429031708,-0.13178424362194868,-0.03734773300680236,-0.024476084719112792,0.06646951591260782,-0.025721303526758662,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
-1.313938178566432,-1.0451274727393989,-1.2126092881689103,-1.0775585457372057,0.9150857135142011,-0.655554777357089,-0.42951825350646,-0.28144926544873666,-0.40032953581785036,-0.3465536351512784,-0.2629958881297727,-0.1794825533325766,-0.4504771074140936,-0.3636796967011324,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.31270051828051315,1.3261125637709752,0.011498118706196887,0.9056077139706301,1.1441882148715916,1.52542553961938,-0.488852871284084,-0.3160512001392365,-0.409461043873397,-0.3565895880264807,-0.4025414577452939,-0.21942044448043335,-0.6247693355282333,-0.4733679471173765,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8792000366615846,-1.0451274727393989,1.235605525581304,-1.0775585457372057,0.6859832121568106,1.52542553961938,-0.4760794466236233,-0.29584700757964844,-0.5500862679288157,-0.5773805512809319,-0.48616983102551753,-0.19932439812138097,-0.5948612017098306,-0.5341411669425928,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,1.3261125637709752,1.235605525581304,0.9056077139706301,0.4568807107994201,-0.655554777357089,-0.3503230206116036,-0.23871830015809006,-0.291664589956845,-0.49910011885435374,-0.4718194001076093,-0.19158537253827435,-0.5239582982610311,-0.32514058169001964,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.9642345827351807,1.3261125637709752,1.541632377300081,-0.5817669808102468,-1.1468367987023131,-0.655554777357089,-0.5261842349691724,-0.33051659023630764,-0.7427610879008503,-0.737955797284169,-0.6519420502496295,-0.23662141740054987,-0.7273851739741322,-0.7772340462434582,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.16083070167674748,0.14049254551578816,-0.2945287330125799,-0.0859754158832878,-1.1468367987023131,-0.655554777357089,-0.41913469539537584,-0.28377184562020713,-0.20400211262359708,-0.17794962684787938,-0.2199445953760481,-0.19847705955388753,-0.5041054852953674,-0.27919009840753894,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.20683093951582196,0.14049254551578816,-0.2945287330125799,1.401399278897589,0.6859832121568106,-0.655554777357089,-0.10087039837150942,-0.1349463200696702,1.1538531352361918,1.3394864478827122,1.0557592289814466,-0.012796934797161754,0.47796418465545837,2.1813841676865855,-0.22019275302527208,-2.3253832818284836,3.0797481203579764,-0.12108986992412071
-2.2942515691314833,-1.0451274727393989,-1.824662991606464,-0.0859754158832878,-0.9177342973449226,1.52542553961938,-0.3936702552658122,-0.27494378603641395,-0.8313367160396529,-0.798171514535383,-0.6905397609943481,-0.16944159130777953,-0.3723549992505073,-0.8720995601169665,4.541475531146237,-2.3253832818284836,-0.3247018785041956,-0.12108986992412071
0.8866052591240823,-1.0451274727393989,1.235605525581304,-0.0859754158832878,0.22777820944202967,1.52542553961938,-0.49140755621617616,-0.30500203233321177,-0.5409547598732689,-0.5803913371434926,-0.49309762526174905,-0.208856957005682,-0.6299259103245096,-0.5652689136823378,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
0.16083070167674748,-1.0451274727393989,-0.2945287330125799,-0.0859754158832878,0.6859832121568106,-0.655554777357089,-0.49816510990751667,-0.3182159350563352,-0.7363690322619676,-0.7158767009587239,-0.5836537927782043,-0.2185589836034817,-0.6314728827633925,-0.7564822150836282,-0.22019275302527208,0.43003663431074685,-0.3247018785041956,-0.12108986992412071
